"","species","temp","prec","pet","aridity","lon","lat"
"2446","Rourea doniana Baker",246,1457,1595,9594,-36.033075,-9.057206
"2447","Rourea doniana Baker",261,1510,1631,10643,-35.432792,-9.072478
"2448","Rourea doniana Baker",243,719,1594,6198,-41.31,-12.851389
"2449","Rourea doniana Baker",278,1463,1701,8488,-42.583611,-5.035278
"2450","Rourea doniana Baker",229,2272,1379,13552,-49.909167,-6.315
"2451","Rourea doniana Baker",231,897,1463,4516,-40.5375,-12.417222
"2452","Rourea doniana Baker",269,1710,1496,10379,-47.4725,-6.023333
"2453","Rourea doniana Baker",215,844,1487,5571,-41.0225,-11.616667
"2454","Rourea doniana Baker",271,2028,1556,13282,-44.328889,-2.691667
"2455","Rourea doniana Baker",259,2655,1353,17529,-59.74583,-2.41625
"2456","Rourea doniana Baker",266,1951,1504,10884,-48.633333,-5.316667
"2457","Rourea doniana Baker",265,2304,1460,16231,-49.547302,-3.751053
"2458","Rourea doniana Baker",279,1151,1887,5996,-40.916667,-3.016667
"2459","Rourea doniana Baker",266,2613,1469,17161,-47.7957465826534,-1.17272746255144
"2460","Rourea doniana Baker",240,1718,1467,13390,-59.035335,-13.551734
"2461","Rourea foreroi Aymard & P.E.Berry",237,3735,1535,19711,-65.96666,4.23333
"2462","Rourea frutescens Aubl.",244,2546,1673,12897,-56.783333,4.733333
"2463","Rourea frutescens Aubl.",262,3271,1563,19737,-52.45,4.83
"2464","Rourea frutescens Aubl.",253,2907,1588,14563,-59.1224,5.37367
"2465","Rourea frutescens Aubl.",250,1813,1490,12041,-58.951944,1.421389
"2466","Rourea frutescens Aubl.",229,2512,1446,12606,-58.84,1.33528
"2467","Rourea frutescens Aubl.",268,2323,1777,11656,-67.08333,6.56666
"2468","Rourea frutescens Aubl.",254,2247,1713,8934,-58.616667,6.533333
"2469","Rourea frutescens Aubl.",252,2918,1607,13047,-58.75,5.33333
"2470","Rourea frutescens Aubl.",220,1294,1707,5963,-62.66666,10.66666
"2471","Rourea frutescens Aubl.",260,3571,1595,19454,-51.93,4.41
"2472","Rourea frutescens Aubl.",253,2883,1592,18328,-52.75,3.75
"2473","Rourea frutescens Aubl.",263,2413,1628,16280,-53.26,5.41
"2474","Rourea frutescens Aubl.",231,1092,1663,9259,-62.21,8.16
"2475","Rourea frutescens Aubl.",251,2514,1578,16272,-51.97,2.22
"2476","Rourea frutescens Aubl.",254,2303,1597,16792,-52.37,2.88
"2477","Rourea frutescens Aubl.",250,2153,1656,11312,-60.25,7.75
"2478","Rourea frutescens Aubl.",252,2192,1714,11418,-63.5,6.75
"2479","Rourea frutescens Aubl.",247,2798,1634,11529,-58.35,5.61
"2480","Rourea gardneriana Planch.",249,1193,1346,9037,-40.071853011446,-19.3949002236543
"2481","Rourea gardneriana Planch.",260,1592,1561,10153,-37.560278,-11.669722
"2482","Rourea gardneriana Planch.",217,750,1353,5605,-40.021944,-13.172778
"2483","Rourea gardneriana Planch.",248,952,1446,6098,-39.082778,-12.256111
"2484","Rourea gardneriana Planch.",256,2127,1505,14654,-38.9939,-13.7078
"2485","Rourea gardneriana Planch.",236,910,1557,5392,-41.18,-12.34
"2486","Rourea gardneriana Planch.",233,1157,1543,6588,-35.5,-7.583333
"2487","Rourea gardneriana Planch.",285,1654,1779,7483,-41.681111,-4.09
"2488","Rourea gardneriana Planch.",213,1133,1490,6655,-41.301111,-12.916667
"2489","Rourea gardneriana Planch.",254,1644,1510,10620,-39.0632,-16.468306
"2490","Rourea gardneriana Planch.",263,674,1678,3526,-38.194244,-8.376025
"2491","Rourea gardneriana Planch.",268,612,1792,3185,-38.85028,-8.48639
"2492","Rourea glabra Kunth",269,1768,1907,9437,-89.44069,13.5095
"2493","Rourea glabra Kunth",252,1184,1856,8768,-85.376944,12.245
"2494","Rourea glabra Kunth",256,1369,1863,11109,-98.749186209477,16.905490028753
"2495","Rourea glabra Kunth",244,3164,1701,13420,-95.08333,18.58333
"2496","Rourea glabra Kunth",240,1237,1615,6940,-96.638333,19.388333
"2497","Rourea glabra Kunth",278,2081,NA,NA,-92.750172,15.053708
"2498","Rourea glabra Kunth",274,1758,NA,NA,-89.5,13.498611
"2499","Rourea glabra Kunth",259,2574,1658,19674,-76.95222,7.635244
"2500","Rourea glabra Kunth",233,1006,1617,6434,-96.658333,19.525
"2501","Rourea glabra Kunth",235,1648,1804,11312,-85.53333,11.43333
"2502","Rourea glabra Kunth",230,1559,1491,11417,-97.87,21.2
"2503","Rourea glabra Kunth",238,2113,1797,12343,-85.133333,14.4
"2504","Rourea glabra Kunth",260,1276,1776,6377,-105.355342,20.949733
"2505","Rourea glabra Kunth",210,2590,1408,15287,-97.520833,20.016944
"2506","Rourea glabra Kunth",236,1074,1816,6259,-96.09675,15.984694
"2507","Rourea glabra Kunth",251,1147,1774,5262,-89.308056,18.918333
"2508","Rourea glabra Kunth",255,1183,1765,5708,-88.8,19.311944
"2509","Rourea glabra Kunth",261,2468,1721,13409,-88.33333,17.03333
"2510","Rourea glabra Kunth",252,2322,1787,16532,-90.909167,16.815833
"2511","Rourea glabra Kunth",229,963,1851,5968,-104.107944,19.366389
"2512","Rourea glabra Kunth",254,1224,1816,8291,-94.74,16.71
"2513","Rourea glabra Kunth",282,2154,2179,7541,-87.55,13.016667
"2514","Rourea glabra Kunth",219,1445,1879,9840,-96.4,15.866667
"2515","Rourea glabra Kunth",242,1121,1790,10183,-104.602171629557,19.7194750470794
"2516","Rourea glabra Kunth",263,1749,1866,9248,-91.541667,17.841667
"2517","Rourea glabra Kunth",264,4809,1703,23912,-83.5,10.51
"2518","Rourea glabra Kunth",250,1250,1830,6188,-90.08,18.45
"2519","Rourea glabra Kunth",258,1135,1856,6441,-88.92083,19.95278
"2520","Rourea glabra Kunth",245,2908,1537,17744,-72.54,2.48
"2521","Rourea glabra Kunth",266,1240,1932,6658,-90.64861,19.27083
"2522","Rourea glabra Kunth",243,1416,1691,10454,-98.966669,21.595561
"2523","Rourea glabra Kunth",241,3308,1299,20925,-72.116667,0.5
"2524","Rourea glabra Kunth",246,2928,1535,18051,-72.53,2.52
"2525","Rourea glabra Kunth",269,1669,1891,9662,-89.26667,13.5
"2526","Rourea glabra Kunth",265,1201,1933,5121,-101.7175,17.810278
"2527","Rourea glabra Kunth",NA,NA,NA,NA,-105.25,21.13333
"2528","Rourea glabra Kunth",270,2025,1952,11082,-85.35,9.86
"2529","Rourea glabra Kunth",247,2289,1430,15862,-74.16,2.66
"2530","Rourea glabra Kunth",250,2612,1807,16604,-90.91667,16.11667
"2531","Rourea glabra Kunth",249,1300,1790,9366,-89.93583,17.13583
"2532","Rourea glabra Kunth",218,1535,1657,11761,-92.006944,16.897222
"2533","Rourea glabra Kunth",265,853,1805,5017,-105.02778,19.44722
"2534","Rourea glabra Kunth",256,1329,1872,7892,-105.141667,21.591667
"2535","Rourea glabra Kunth",247,3188,1569,19111,-74.516667,6.65
"2536","Rourea glabra Kunth",257,1246,1752,7217,-88.0310288149151,19.583687828536
"2537","Rourea glabra Kunth",265,1816,1963,9875,-85.16666,10.5
"2538","Rourea glabra Kunth",256,1151,1797,6223,-87.662778,21.187222
"2539","Rourea glabra Kunth",270,1855,1851,11044,-74.043225,8.947458
"2540","Rourea glabra Kunth",262,731,1890,3993,-89.2632567100851,21.3090596449381
"2541","Rourea glabra Kunth",240,2888,1554,18626,-74.864803,5.96534
"2542","Rourea glabra Kunth",237,1236,1823,8460,-99.5,17.294444
"2543","Rourea glabra Kunth",251,1240,1766,7546,-99.125,22.858333
"2544","Rourea glabra Kunth",143,1442,1613,8173,-98.4703719749066,20.6036257957974
"2545","Rourea glabra Kunth",262,1307,1876,7429,-90.92,18.48
"2546","Rourea glabra Kunth",270,2286,1724,10730,-78.85,9.416667
"2547","Rourea glabra Kunth",257,1261,1725,7480,-87.1,20.89
"2548","Rourea glabra Kunth",261,1391,1772,6837,-88.25,18.6
"2549","Rourea glabra Kunth",238,2087,1748,9589,-93.500278,17.004722
"2550","Rourea glabra Kunth",267,2917,1753,13996,-83.33333,14.1
"2551","Rourea glabra Kunth",265,2268,1866,10965,-92.403889,18.0275
"2552","Rourea glabra Kunth",267,1006,2109,4953,-95.019439,16.433333
"2553","Rourea glabra Kunth",265,5276,1532,38651,-76.726584,6.220852
"2554","Rourea glabra Kunth",263,1902,1799,11469,-72.898611,9.591667
"2555","Rourea glabra Kunth",250,1348,1848,8572,-87.737778,14.958611
"2556","Rourea glabra Kunth",260,1278,1726,8192,-88.66666,18.11666
"2557","Rourea glabra Kunth",274,2313,1776,13642,-72.61666,9.11666
"2558","Rourea glabra Kunth",264,2478,1899,11031,-85.90833,15.95833
"2559","Rourea glabra Kunth",260,2368,1685,13309,-68.3,6.21666
"2560","Rourea glabra Kunth",260,1986,1655,11933,-69.666667,6.783333
"2561","Rourea glabra Kunth",256,3218,1698,16018,-84.116667,14.666667
"2562","Rourea glabra Kunth",267,3294,1606,17415,-73.917604,6.617006
"2563","Rourea glabra Kunth",263,1246,2008,4880,-74.076688,11.23898
"2564","Rourea glabra Kunth",253,3101,1631,20801,-77.419617,7.088183
"2565","Rourea glabra Kunth",255,3481,1628,21443,-88.95444,16.16472
"2566","Rourea glabra Kunth",269,1874,1968,9137,-85.07222,10.15972
"2567","Rourea glabra Kunth",269,2019,1755,11885,-79.375,9.04166
"2568","Rourea glabra Kunth",264,1741,1720,11034,-80.43722,7.35138
"2569","Rourea glabra Kunth",262,2138,1743,12886,-93.491667,17.875
"2570","Rourea glabra Kunth",265,1321,NA,NA,-80.10416,8.375
"2571","Rourea glabra Kunth",198,837,1919,4516,-102.940989957682,20.7188317017504
"2572","Rourea glabra Kunth",259,2006,1700,11426,-95.8806,18.1069
"2573","Rourea glabra Kunth",230,1534,1721,8393,-80.164196,22.070806
"2574","Rourea glabra Kunth",274,988,1873,5503,-100.434295607041,17.2096090795818
"2575","Rourea glabra Kunth",245,1221,1614,7022,-97.8,22.09
"2576","Rourea glabra Kunth",257,1107,1741,4908,-105.529999,20.17
"2577","Rourea glabra Kunth",259,1242,1759,8165,-84.3,22.439683
"2578","Rourea kappleri Lanj.",256,1906,1707,11975,-56.877778,4.758333
"2579","Rourea krukovii Steyerm.",247,3808,1213,26082,-69.51,-1.07
"2580","Rourea krukovii Steyerm.",264,2282,1325,17428,-59.996915,-2.920828
"2581","Rourea krukovii Steyerm.",259,2655,1353,17529,-59.74583,-2.41625
"2582","Rourea krukovii Steyerm.",260,2280,1697,14133,-64.83333,6.5
"2583","Rourea krukovii Steyerm.",249,3708,1623,18067,-63.4,4.96666
"2584","Rourea krukovii Steyerm.",250,3652,1620,16749,-63.31666,5.26666
"2585","Rourea krukovii Steyerm.",257,2086,1373,17287,-60.98333,-1.03333
"2586","Rourea krukovii Steyerm.",256,1823,1402,16232,-63.35,0.78333
"2587","Rourea krukovii Steyerm.",246,2742,1554,17818,-69.288,4.423
"2588","Rourea krukovii Steyerm.",243,2432,1503,17421,-63.225,3.375
"2589","Rourea krukovii Steyerm.",232,2668,1441,18221,-63.391667,3.216667
"2590","Rourea krukovii Steyerm.",265,1873,1530,11858,-60.919436,2.443722
"2591","Rourea krukovii Steyerm.",256,2149,1227,19162,-63.9053507670111,-8.76545482615147
"2592","Rourea krukovii Steyerm.",255,2385,1305,18809,-65.0192,-0.4139
"2593","Rourea krukovii Steyerm.",250,2906,1210,21231,-69.504833,-4.696879
"2594","Rourea krukovii Steyerm.",254,3047,1255,23176,-65.49341,-3.324153
"2595","Rourea krukovii Steyerm.",257,2215,1244,18360,-65.08583,-4.14444
"2596","Rourea ligulata Baker",237,2460,1340,14745,-51.156389,-6.509167
"2597","Rourea ligulata Baker",263,2158,1464,14815,-47.555697,-2.134386
"2598","Rourea ligulata Baker",250,1813,1490,12041,-58.9519,1.42139
"2599","Rourea ligulata Baker",249,1773,1518,11021,-58.666667,2.25
"2600","Rourea ligulata Baker",252,3001,1615,13334,-58.75,5.35
"2601","Rourea ligulata Baker",260,2830,1592,17164,-53.05,5.28
"2602","Rourea ligulata Baker",254,2163,1497,15601,-54.000583,2e-04
"2603","Rourea ligulata Baker",242,2570,1473,16238,-55.165717,-0.23003
"2604","Rourea ligulata Baker",268,2906,1524,18336,-47.8481,-0.7289
"2605","Rourea ligulata Baker",264,1966,1496,12820,-49.455063,-4.474058
"2606","Rourea ligulata Baker",262,2304,1465,13009,-49.5078,-4.6136
"2607","Rourea ligulata Baker",266,2760,1460,19275,-48.44475,-1.438098
"2608","Rourea omissa Forero",257,2112,1303,16078,-76.08,-5.9
"2609","Rourea paraensis Forero",264,2282,1325,17428,-59.996915,-2.920828
"2610","Rourea paraensis Forero",260,2633,1356,17453,-59.73055,-2.40722
"2611","Rourea paraensis Forero",264,1897,1470,11950,-54.51666,-1.66666
"2612","Rourea paraensis Forero",257,2282,1243,17641,-62.88034,-6.452291
"2613","Rourea paraensis Forero",257,2261,1268,17450,-62.163949,-5.55619
"2614","Rourea paraensis Forero",264,2572,1405,18322,-50.63333,-2.55
"2615","Rourea paraensis Forero",266,2390,1483,16504,-48.800342,-2.197247
"2616","Rourea pittieri S.F.Blake",195,3341,1467,18700,-75.05117,6.10042
"2617","Rourea pittieri S.F.Blake",254,4198,1675,17539,-80.658333,8.830556
"2618","Rourea pittieri S.F.Blake",232,3837,1557,21263,-74.75139,7.112985
"2619","Rourea pittieri S.F.Blake",260,2655,1650,19889,-76.91666,7.5
"2620","Rourea pittieri S.F.Blake",270,2493,1700,15858,-79.116667,9.433333
"2621","Rourea pittieri S.F.Blake",259,3014,1717,11503,-77.7225,8.12944
"2622","Rourea pittieri S.F.Blake",262,2699,1634,20544,-76.7,7.366667
"2623","Rourea pittieri S.F.Blake",259,2874,1707,12483,-77.883333,8.083333
"2624","Rourea pittieri S.F.Blake",249,2739,1639,15027,-78.422222,8.934167
"2625","Rourea pittieri S.F.Blake",236,4514,1562,20731,-77.45,6.85
"2626","Rourea prancei Forero",273,1439,1512,10889,-47.4512274846662,-6.56429533552693
"2627","Rourea psammophila Forero",269,1594,1515,10182,-48.317222,-6.131111
"2628","Rourea psammophila Forero",267,1772,1559,10145,-47.633333,-8.366667
"2629","Rourea psammophila Forero",264,1614,1561,10906,-50.58,-10.67
"2630","Rourea psammophila Forero",227,1464,1569,9563,-48.75,-17.8
"2631","Rourea psammophila Forero",233,1534,1616,10156,-49.243077,-16.561195
"2632","Rourea psammophila Forero",262,1587,1629,9366,-49.666667,-14.5
"2633","Rourea psammophila Forero",265,1435,1562,10814,-49.066667,-11.716667
"2634","Rourea revoluta Planch.",267,1522,1606,10724,-59.683333,3.466667
"2635","Rourea schippii Standl.",243,2082,1778,15715,-91.086111,16.702222
"2636","Rourea schippii Standl.",201,1606,1589,12034,-92.038889,16.791944
"2637","Rourea schippii Standl.",249,1935,1771,14854,-91.28888,16.98722
"2638","Rourea schippii Standl.",257,2250,1729,10659,-95.525,18.708333
"2639","Rourea schippii Standl.",217,2282,1664,14192,-84.90555,10.38055
"2640","Rourea schippii Standl.",258,1658,1648,9185,-95.808333,18.7
"2641","Rourea schippii Standl.",255,2627,1657,21627,-94.61667,17.26667
"2642","Rourea schippii Standl.",199,3497,1599,16059,-84.483333,9.783333
"2643","Rourea schippii Standl.",250,1924,1776,8769,-86.85,15.7
"2644","Rourea schippii Standl.",235,1279,1595,7046,-96.6667,19.3333
"2645","Rourea schippii Standl.",266,2334,1856,11476,-92.548056,17.952778
"2646","Rourea schippii Standl.",228,1446,1784,11953,-87.95777,14.76555
"2647","Rourea schippii Standl.",231,2771,1634,17452,-89.45416,16.52916
"2648","Rourea suerrensis Donn.Sm.",260,2603,1717,19357,-84.5,10.5
"2649","Rourea suerrensis Donn.Sm.",229,3228,1583,23946,-84.68,10.33
"2650","Rourea surinamensis Miq.",257,3759,1554,20699,-52.4,4.58
"2651","Rourea surinamensis Miq.",259,3160,1573,20945,-51.8,3.91666
"2652","Rourea surinamensis Miq.",265,1662,1943,8874,-66.05,18.383246
"2653","Rourea surinamensis Miq.",243,2273,1494,11622,-58.7383,1.78944
"2654","Rourea surinamensis Miq.",250,1796,1499,11838,-58.85,1.416667
"2655","Rourea surinamensis Miq.",263,2151,1813,11248,-65.7,18.28
"2656","Rourea surinamensis Miq.",249,2220,1581,17024,-53.2,3.61
"2657","Rourea surinamensis Miq.",274,1002,NA,NA,-75.508335,10.330834
"2658","Rourea surinamensis Miq.",247,2790,1650,10502,-58.83333,6.35
"2659","Rourea surinamensis Miq.",256,1916,1691,12275,-57.58333,5.6
"2660","Rourea surinamensis Miq.",244,1337,1676,9271,-61.733333,8.066667
"2661","Rourea surinamensis Miq.",259,2699,1609,18349,-53.05,4.88
"2662","Rourea surinamensis Miq.",261,2081,1810,10000,-67.16625,18.34055
"2663","Rourea surinamensis Miq.",257,1261,1809,7483,-62.916667,7.666667
"2664","Rourea surinamensis Miq.",251,2392,1589,12772,-59.9,5.95
"2665","Heisteria scandens Ducke",255,1882,1377,17003,-59.264722,-1.811389
"2666","Heisteria scandens Ducke",256,1688,1425,14193,-52.2071248775715,-3.20672144229959
"2667","Heisteria scandens Ducke",255,4033,1675,18836,-80.6475,8.839444
"2668","Heisteria scandens Ducke",255,2082,1270,16783,-64.048056,-9.081667
"2669","Heisteria scandens Ducke",245,1933,1441,13044,-56.081389,-13.81
"2670","Heisteria scandens Ducke",200,1181,1485,8437,-68.356389,-15.460833
"2671","Heisteria scandens Ducke",249,5062,1619,16177,-83.58,8.76
"2672","Heisteria scandens Ducke",251,1822,1342,14210,-51.592283,-6.175464
"2673","Heisteria scandens Ducke",239,2723,1233,23684,-75.358972,-0.184694
"2674","Heisteria scandens Ducke",242,2793,1181,26342,-75.149444,-2.136944
"2675","Heisteria scandens Ducke",260,3070,1661,20752,-84.18,10.76
"2676","Heisteria scandens Ducke",252,3613,1371,25177,-70.1,-12.57
"2677","Heisteria scandens Ducke",246,1851,1291,12862,-69.029,-10.7521
"2678","Heisteria scandens Ducke",253,3352,1577,19772,-52.679567,4.08815
"2679","Heisteria scandens Ducke",247,1955,1367,12493,-69.1,-11.516667
"2680","Heisteria scandens Ducke",238,3950,1157,28389,-76.2,-0.98333
"2681","Heisteria scandens Ducke",251,1766,1505,11270,-59.0833,1.84083
"2682","Heisteria scandens Ducke",241,1518,1448,14562,-78.31666,-4.91666
"2683","Heisteria scandens Ducke",228,3577,1390,20287,-71.18,2.14
"2684","Heisteria scandens Ducke",235,3374,1150,29780,-77.7,-2.15
"2685","Heisteria scandens Ducke",252,1891,1361,12299,-68.04777,-11.59416
"2686","Heisteria scandens Ducke",241,5513,1160,33135,-76.91666,-1.25
"2687","Heisteria scandens Ducke",249,1480,1245,14010,-72.7,-9.11666
"2688","Heisteria scandens Ducke",224,2392,1533,18368,-65.45,4.15
"2689","Heisteria scandens Ducke",268,3571,1722,20883,-83.48,8.69
"2690","Heisteria scandens Ducke",249,3090,1351,29073,-69.83333,-13.5
"2691","Heisteria scandens Ducke",254,1779,1314,13536,-65.666667,-9.833333
"2692","Heisteria scandens Ducke",252,2276,1479,17050,-65.11666,2.43333
"2693","Heisteria scandens Ducke",249,1852,1246,13782,-67.9535919604198,-9.8343189328017
"2694","Heisteria scandens Ducke",245,3248,1229,22627,-71.94,-0.74
"2695","Heisteria scandens Ducke",254,2168,1531,16548,-64.86666,2.76666
"2696","Heisteria scandens Ducke",254,2064,1384,15006,-69.06666,-12.58333
"2697","Heisteria scandens Ducke",247,2505,1672,13231,-64.46666,6.63333
"2698","Heisteria scandens Ducke",254,1900,1407,16505,-68.76666,-13.58333
"2699","Heisteria scandens Ducke",249,2963,1289,22771,-66.75,0.33333
"2700","Heisteria scandens Ducke",244,1905,1557,20070,-64.81666,4.98333
"2701","Heisteria scandens Ducke",226,3013,1539,15676,-66.78333,5.66666
"2702","Heisteria scandens Ducke",250,3716,1486,22146,-66.56666,3.6
"2703","Heisteria scandens Ducke",246,3912,1196,29721,-76.716667,0.133333
"2704","Heisteria scandens Ducke",249,3811,1641,18188,-63.36666,5.3
"2705","Heisteria scandens Ducke",233,2500,1351,16035,-75.16666,-10.33333
"2706","Heisteria scandens Ducke",247,2885,1585,18840,-82.143333,8.938333
"2707","Heisteria scandens Ducke",266,1952,1670,13014,-66.833333,6.55
"2708","Heisteria scandens Ducke",231,3090,1581,18144,-79.375,9.23388
"2709","Heisteria scandens Ducke",263,2552,1693,16072,-79.65,9.316667
"2710","Heisteria scandens Ducke",255,2301,1280,17184,-63.4,-8.816667
"2711","Heisteria scandens Ducke",249,3110,1165,27031,-72.91666,-3.33333
"2712","Heisteria scandens Ducke",248,2264,1333,21833,-66.18,0.83
"2713","Heisteria scandens Ducke",261,2578,1739,16060,-82.87,9.59
"2714","Heisteria scandens Ducke",250,1770,1341,19230,-55.66666,-5.91666
"2715","Heisteria scandens Ducke",253,2470,1714,14526,-84.43333,11.7
"2716","Heisteria scandens Ducke",263,2185,1450,14207,-49.733333,-4.183333
"2717","Heisteria scandens Ducke",256,2554,1314,22190,-75.08333,-8.75
"2718","Heisteria scandens Ducke",267,3404,1685,15831,-79.541667,9.558333
"2719","Heisteria scandens Ducke",229,2181,1339,14194,-50.46666,-5.98333
"2720","Heisteria scandens Ducke",241,2682,1185,26283,-75.66666,-1.6
"2721","Heisteria scandens Ducke",243,4419,1187,28652,-76.88333,-2.16666
"2722","Heisteria scandens Ducke",238,2396,1324,14751,-59.35,-10.2
"2723","Heisteria scandens Ducke",251,2762,1165,23022,-73.41388,-3.85444
