"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"1638","Aristolochia pentandra Jacq.","12","5.694708","0.008559","0.002471","6e-06","Aristolochia pentandra Jacq.","12","7.296778","0.299897","0.086573","0.011618","Aristolochia pentandra Jacq.","11","7.43388","0.097501","0.029398","0.001031","Aristolochia pentandra Jacq.","11","9.052862","0.356369","0.107449","0.013755"
"1639","Aristolochia physodes Ule","1","5.699607",NA,NA,"7.4e-05","Aristolochia physodes Ule","1","7.154615",NA,NA,"0.139413","Aristolochia physodes Ule","1","7.194437",NA,NA,"0.011337","Aristolochia physodes Ule","1","9.147081",NA,NA,"0.151306"
"1640","Aristolochia pilosa Kunth","54","5.691872","0.015272","0.002078","1e-06","Aristolochia pilosa Kunth","54","7.673894","0.385387","0.052445","0.002582","Aristolochia pilosa Kunth","54","7.310711","0.193026","0.026268","0.00021","Aristolochia pilosa Kunth","54","9.627116","0.409926","0.055784","0.002802"
"1641","Aristolochia pohliana Duch.","7","5.693461","0.003776","0.001427","1.1e-05","Aristolochia pohliana Duch.","7","6.77716","0.123039","0.046504","0.019916","Aristolochia pohliana Duch.","7","7.404765","0.045782","0.017304","0.00162","Aristolochia pohliana Duch.","7","8.650898","0.109444","0.041366","0.021615"
"1642","Aristolochia prostrata Duch.","6","5.670861","0.023417","0.00956","1.2e-05","Aristolochia prostrata Duch.","6","6.614911","0.261996","0.106959","0.023235","Aristolochia prostrata Duch.","6","7.467052","0.027672","0.011297","0.00189","Aristolochia prostrata Duch.","6","8.079727","0.211525","0.086355","0.025218"
"1643","Aristolochia pubescens Willd. ex Duch.","2","5.686123","0.004318","0.003053","3.7e-05","Aristolochia pubescens Willd. ex Duch.","2","6.866327","0.018425","0.013028","0.069706","Aristolochia pubescens Willd. ex Duch.","2","7.25691","0.126007","0.0891","0.005669","Aristolochia pubescens Willd. ex Duch.","2","8.681239","0.021124","0.014937","0.075653"
"1644","Aristolochia raja Mart. & Zucc.","1","5.694237",NA,NA,"7.4e-05","Aristolochia raja Mart. & Zucc.","1","7.167038",NA,NA,"0.139413","Aristolochia raja Mart. & Zucc.","1","7.266827",NA,NA,"0.011337","Aristolochia raja Mart. & Zucc.","1","8.876684",NA,NA,"0.151306"
"1645","Aristolochia ridicula N.E.Br.","8","5.699018","0.002555","0.000903","9e-06","Aristolochia ridicula N.E.Br.","8","7.044978","0.110306","0.038999","0.017427","Aristolochia ridicula N.E.Br.","8","7.424171","0.041373","0.014628","0.001417","Aristolochia ridicula N.E.Br.","8","8.926885","0.114638","0.040531","0.018913"
"1646","Aristolochia ringens Vahl","46","5.689646","0.007822","0.001153","2e-06","Aristolochia ringens Vahl","46","7.41998","0.365555","0.053898","0.003031","Aristolochia ringens Vahl","46","7.322577","0.11065","0.016314","0.000246","Aristolochia ringens Vahl","46","9.30848","0.392152","0.05782","0.003289"
"1647","Aristolochia robertii Ahumada","1","5.698602",NA,NA,"7.4e-05","Aristolochia robertii Ahumada","1","7.013915",NA,NA,"0.139413","Aristolochia robertii Ahumada","1","7.440734",NA,NA,"0.011337","Aristolochia robertii Ahumada","1","8.716863",NA,NA,"0.151306"
"1648","Aristolochia rugosa Lam.","15","5.697451","0.004961","0.001281","5e-06","Aristolochia rugosa Lam.","15","7.281333","0.303084","0.078256","0.009294","Aristolochia rugosa Lam.","15","7.365277","0.067902","0.017532","0.000756","Aristolochia rugosa Lam.","15","9.150754","0.280144","0.072333","0.010087"
"1649","Aristolochia schunkeana F.González","3","5.697708","0.001356","0.000783","2.5e-05","Aristolochia schunkeana F.González","3","7.839826","0.59049","0.34092","0.046471","Aristolochia schunkeana F.González","3","7.131587","0.13211","0.076274","0.003779","Aristolochia schunkeana F.González","3","10.082918","0.499657","0.288477","0.050435"
"1650","Aristolochia sepicola Mast.","1","5.701613",NA,NA,"7.4e-05","Aristolochia sepicola Mast.","1","7.504392",NA,NA,"0.139413","Aristolochia sepicola Mast.","1","7.451242",NA,NA,"0.011337","Aristolochia sepicola Mast.","1","9.028699",NA,NA,"0.151306"
"1651","Aristolochia sericea Blanco","1","5.670053",NA,NA,"7.4e-05","Aristolochia sericea Blanco","1","7.307202",NA,NA,"0.139413","Aristolochia sericea Blanco","1","7.398786",NA,NA,"0.011337","Aristolochia sericea Blanco","1","8.796641",NA,NA,"0.151306"
"1652","Aristolochia setulosa A.A.M.Araújo","3","5.699584","0.008304","0.004794","2.5e-05","Aristolochia setulosa A.A.M.Araújo","3","6.973826","0.427774","0.246975","0.046471","Aristolochia setulosa A.A.M.Araújo","3","7.461785","0.10229","0.059057","0.003779","Aristolochia setulosa A.A.M.Araújo","3","8.743445","0.429817","0.248155","0.050435"
"1653","Aristolochia silvatica Barb.Rodr.","10","5.697964","0.002126","0.000672","7e-06","Aristolochia silvatica Barb.Rodr.","10","7.797045","0.280915","0.088833","0.013941","Aristolochia silvatica Barb.Rodr.","10","7.18083","0.088392","0.027952","0.001134","Aristolochia silvatica Barb.Rodr.","10","9.893229","0.237464","0.075093","0.015131"
"1654","Aristolochia stahelii O.C.Schmidt","1","5.701279",NA,NA,"7.4e-05","Aristolochia stahelii O.C.Schmidt","1","8.135347",NA,NA,"0.139413","Aristolochia stahelii O.C.Schmidt","1","7.353722",NA,NA,"0.011337","Aristolochia stahelii O.C.Schmidt","1","9.870293",NA,NA,"0.151306"
"1655","Aristolochia stevensii Barringer","3","5.675772","0.005675","0.003276","2.5e-05","Aristolochia stevensii Barringer","3","7.172207","0.087582","0.050565","0.046471","Aristolochia stevensii Barringer","3","7.401552","0.016095","0.009292","0.003779","Aristolochia stevensii Barringer","3","9.11497","0.09171","0.052949","0.050435"
"1656","Aristolochia stomachoides Hoehne","7","5.697978","0.001913","0.000723","1.1e-05","Aristolochia stomachoides Hoehne","7","7.390516","0.157179","0.059408","0.019916","Aristolochia stomachoides Hoehne","7","7.339928","0.035378","0.013372","0.00162","Aristolochia stomachoides Hoehne","7","9.310362","0.224507","0.084856","0.021615"
"1657","Aristolochia subglobosa J.Freitas, Lírio & F.González","1","5.695918",NA,NA,"7.4e-05","Aristolochia subglobosa J.Freitas, Lírio & F.González","1","7.121252",NA,NA,"0.139413","Aristolochia subglobosa J.Freitas, Lírio & F.González","1","7.202661",NA,NA,"0.011337","Aristolochia subglobosa J.Freitas, Lírio & F.González","1","9.097508",NA,NA,"0.151306"
"1658","Aristolochia taliscana Hook. & Arn.","13","5.699186","0.004525","0.001255","6e-06","Aristolochia taliscana Hook. & Arn.","13","6.916895","0.19345","0.053653","0.010724","Aristolochia taliscana Hook. & Arn.","12","7.525665","0.040349","0.011648","0.000945","Aristolochia taliscana Hook. & Arn.","12","8.73656","0.278791","0.08048","0.012609"
"1659","Aristolochia tigrina A.Rich.","1","5.699607",NA,NA,"7.4e-05","Aristolochia tigrina A.Rich.","1","7.307873",NA,NA,"0.139413","Aristolochia tigrina A.Rich.","1","7.556951",NA,NA,"0.011337","Aristolochia tigrina A.Rich.","1","8.756368",NA,NA,"0.151306"
"1660","Aristolochia triangularis Cham.","5","5.687541","0.005088","0.002275","1.5e-05","Aristolochia triangularis Cham.","5","7.164685","0.156603","0.070035","0.027883","Aristolochia triangularis Cham.","5","7.26309","0.100821","0.045089","0.002267","Aristolochia triangularis Cham.","5","9.180436","0.156095","0.069808","0.030261"
"1661","Aristolochia trichostoma Griseb.","1","5.69659",NA,NA,"7.4e-05","Aristolochia trichostoma Griseb.","1","6.846943",NA,NA,"0.139413","Aristolochia trichostoma Griseb.","1","7.386471",NA,NA,"0.011337","Aristolochia trichostoma Griseb.","1","9.335033",NA,NA,"0.151306"
"1662","Aristolochia trilobata L.","33","5.699364","0.004531","0.000789","2e-06","Aristolochia trilobata L.","33","7.454911","0.570553","0.099321","0.004225","Aristolochia trilobata L.","31","7.413159","0.091574","0.016447","0.000366","Aristolochia trilobata L.","31","9.22276","0.512996","0.092137","0.004881"
"1663","Aristolochia urupaensis Hoehne","19","5.6979","0.005559","0.001275","4e-06","Aristolochia urupaensis Hoehne","19","7.445616","0.181791","0.041706","0.007338","Aristolochia urupaensis Hoehne","19","7.347648","0.037342","0.008567","0.000597","Aristolochia urupaensis Hoehne","19","9.269573","0.119057","0.027314","0.007963"
"1664","Aristolochia variifolia Duch.","5","5.687784","0.020919","0.009355","1.5e-05","Aristolochia variifolia Duch.","5","7.244936","0.184522","0.082521","0.027883","Aristolochia variifolia Duch.","5","7.460575","0.109044","0.048766","0.002267","Aristolochia variifolia Duch.","5","8.889577","0.171837","0.076848","0.030261"
"1665","Aristolochia warmingii Mast.","11","5.694514","0.008011","0.002415","7e-06","Aristolochia warmingii Mast.","11","7.184796","0.272208","0.082074","0.012674","Aristolochia warmingii Mast.","11","7.380846","0.073942","0.022294","0.001031","Aristolochia warmingii Mast.","11","9.042306","0.195718","0.059011","0.013755"
"1666","Aristolochia weddellii Duch.","2","5.697932","0.001423","0.001006","3.7e-05","Aristolochia weddellii Duch.","2","7.669273","0.067993","0.048078","0.069706","Aristolochia weddellii Duch.","1","7.320527",NA,NA,"0.011337","Aristolochia weddellii Duch.","1","9.606563",NA,NA,"0.151306"
"1667","Aristolochia wendeliana Hoehne","2","5.692384","0.000238","0.000168","3.7e-05","Aristolochia wendeliana Hoehne","2","7.175822","0.069199","0.048931","0.069706","Aristolochia wendeliana Hoehne","2","7.367705","0.003571","0.002525","0.005669","Aristolochia wendeliana Hoehne","2","8.967245","0.004148","0.002933","0.075653"
"1668","Aristolochia xerophytica R.E.Schult.","4","5.681733","0.012581","0.006291","1.8e-05","Aristolochia xerophytica R.E.Schult.","4","6.627523","0.528515","0.264257","0.034853","Aristolochia xerophytica R.E.Schult.","4","7.263211","0.077854","0.038927","0.002834","Aristolochia xerophytica R.E.Schult.","4","8.559071","0.582355","0.291177","0.037827"
"1669","Aristolochia yungasensis Rusby","1","5.678636",NA,NA,"7.4e-05","Aristolochia yungasensis Rusby","1","6.887553",NA,NA,"0.139413","Aristolochia yungasensis Rusby","1","7.409742",NA,NA,"0.011337","Aristolochia yungasensis Rusby","1","8.882669",NA,NA,"0.151306"
"1670","Aristolochia zebrina J.Freitas & F.González","1","5.69659",NA,NA,"7.4e-05","Aristolochia zebrina J.Freitas & F.González","1","7.120444",NA,NA,"0.139413","Aristolochia zebrina J.Freitas & F.González","1","7.20934",NA,NA,"0.011337","Aristolochia zebrina J.Freitas & F.González","1","9.088399",NA,NA,"0.151306"
"1671","Piper cingens C.DC.","3","5.687175","0.015739","0.009087","2.5e-05","Piper cingens C.DC.","3","7.751489","0.644547","0.372129","0.046471","Piper cingens C.DC.","3","7.168531","0.084817","0.048969","0.003779","Piper cingens C.DC.","3","9.705616","0.538787","0.311069","0.050435"
"1672","Piper silvivagum C.DC.","13","5.695909","0.00461","0.001279","6e-06","Piper silvivagum C.DC.","13","7.679966","0.297757","0.082583","0.010724","Piper silvivagum C.DC.","13","7.276271","0.156236","0.043332","0.000872","Piper silvivagum C.DC.","13","9.679887","0.357997","0.099291","0.011639"
"1673","Abuta antioquiana Krukoff & Barneby","1","5.670743",NA,NA,"7.4e-05","Abuta antioquiana Krukoff & Barneby","1","7.847763",NA,NA,"0.139413","Abuta antioquiana Krukoff & Barneby","1","7.266827",NA,NA,"0.011337","Abuta antioquiana Krukoff & Barneby","1","9.690851",NA,NA,"0.151306"
"1674","Abuta barbata Miers","1","5.698602",NA,NA,"7.4e-05","Abuta barbata Miers","1","7.443664",NA,NA,"0.139413","Abuta barbata Miers","1","7.407924",NA,NA,"0.011337","Abuta barbata Miers","1","9.449672",NA,NA,"0.151306"
"1675","Abuta brevifolia Krukoff & Moldenke","7","5.701086","0.002403","0.000908","1.1e-05","Abuta brevifolia Krukoff & Moldenke","7","7.688303","0.099305","0.037534","0.019916","Abuta brevifolia Krukoff & Moldenke","7","7.230484","0.073044","0.027608","0.00162","Abuta brevifolia Krukoff & Moldenke","7","9.712888","0.142089","0.053705","0.021615"
"1676","Abuta bullata Moldenke","3","5.696474","0.003702","0.002137","2.5e-05","Abuta bullata Moldenke","3","7.768907","0.456405","0.263506","0.046471","Abuta bullata Moldenke","3","7.355441","0.035187","0.020315","0.003779","Abuta bullata Moldenke","3","9.441466","0.166541","0.096152","0.050435"
"1677","Abuta candollei Triana & Planch.","7","5.699269","0.002809","0.001062","1.1e-05","Abuta candollei Triana & Planch.","7","7.914338","0.112958","0.042694","0.019916","Abuta candollei Triana & Planch.","7","7.296965","0.108809","0.041126","0.00162","Abuta candollei Triana & Planch.","7","9.740448","0.127228","0.048088","0.021615"
"1678","Abuta chiapasensis Krukoff & Barneby","5","5.695286","0.008292","0.003708","1.5e-05","Abuta chiapasensis Krukoff & Barneby","5","7.635364","0.289419","0.129432","0.027883","Abuta chiapasensis Krukoff & Barneby","5","7.483649","0.056746","0.025378","0.002267","Abuta chiapasensis Krukoff & Barneby","5","9.413889","0.290328","0.129839","0.030261"
"1679","Abuta chocoensis Krukoff & Barneby","1","5.702949",NA,NA,"7.4e-05","Abuta chocoensis Krukoff & Barneby","1","8.73456",NA,NA,"0.139413","Abuta chocoensis Krukoff & Barneby","1","7.273093",NA,NA,"0.011337","Abuta chocoensis Krukoff & Barneby","1","10.784731",NA,NA,"0.151306"
"1680","Abuta dwyeriana Krukoff & Barneby","1","5.691204",NA,NA,"7.4e-05","Abuta dwyeriana Krukoff & Barneby","1","7.917172",NA,NA,"0.139413","Abuta dwyeriana Krukoff & Barneby","1","7.381502",NA,NA,"0.011337","Abuta dwyeriana Krukoff & Barneby","1","9.734891",NA,NA,"0.151306"
"1681","Abuta fluminum Krukoff & Barneby","5","5.692264","0.007016","0.003138","1.5e-05","Abuta fluminum Krukoff & Barneby","5","7.651672","0.76358","0.341483","0.027883","Abuta fluminum Krukoff & Barneby","5","7.126814","0.106845","0.047783","0.002267","Abuta fluminum Krukoff & Barneby","5","9.782876","0.777399","0.347663","0.030261"
"1682","Abuta grisebachii Triana & Planch.","18","5.695305","0.005751","0.001356","4e-06","Abuta grisebachii Triana & Planch.","18","7.821738","0.343615","0.080991","0.007745","Abuta grisebachii Triana & Planch.","18","7.221387","0.093626","0.022068","0.00063","Abuta grisebachii Triana & Planch.","18","9.789894","0.243127","0.057306","0.008406"
"1683","Abuta longa Krukoff & Barneby","1","5.701613",NA,NA,"7.4e-05","Abuta longa Krukoff & Barneby","1","7.400621",NA,NA,"0.139413","Abuta longa Krukoff & Barneby","1","7.528869",NA,NA,"0.011337","Abuta longa Krukoff & Barneby","1","8.907206",NA,NA,"0.151306"
"1684","Abuta mycetandra Krukoff & Barneby","29","5.696467","0.003988","0.000741","3e-06","Abuta mycetandra Krukoff & Barneby","29","7.858731","0.237366","0.044078","0.004807","Abuta mycetandra Krukoff & Barneby","29","7.240055","0.118316","0.021971","0.000391","Abuta mycetandra Krukoff & Barneby","29","9.784288","0.287393","0.053368","0.005217"
"1685","Abuta rufescens Aubl.","51","5.697069","0.004038","0.000565","1e-06","Abuta rufescens Aubl.","51","7.75651","0.312755","0.043794","0.002734","Abuta rufescens Aubl.","51","7.24512","0.136733","0.019146","0.000222","Abuta rufescens Aubl.","51","9.745897","0.320102","0.044823","0.002967"
"1686","Abuta sandwithiana Krukoff & Barneby","16","5.69723","0.0046","0.00115","5e-06","Abuta sandwithiana Krukoff & Barneby","16","7.729478","0.18434","0.046085","0.008713","Abuta sandwithiana Krukoff & Barneby","16","7.214856","0.089872","0.022468","0.000709","Abuta sandwithiana Krukoff & Barneby","16","9.748626","0.1866","0.04665","0.009457"
"1687","Abuta seemannii Triana & Planch.","2","5.701613","0.000472","0.000334","3.7e-05","Abuta seemannii Triana & Planch.","2","7.858883","0.129569","0.091619","0.069706","Abuta seemannii Triana & Planch.","2","7.434551","0.002923","0.002067","0.005669","Abuta seemannii Triana & Planch.","2","9.58397","0.05984","0.042313","0.075653"
"1688","Abuta selloana Eichler","12","5.688444","0.007707","0.002225","6e-06","Abuta selloana Eichler","12","7.297653","0.219211","0.063281","0.011618","Abuta selloana Eichler","12","7.195156","0.072304","0.020872","0.000945","Abuta selloana Eichler","12","9.216042","0.201187","0.058078","0.012609"
"1689","Abuta solimoesensis Krukoff & Barneby","12","5.695024","0.007605","0.002195","6e-06","Abuta solimoesensis Krukoff & Barneby","12","7.836885","0.227057","0.065546","0.011618","Abuta solimoesensis Krukoff & Barneby","12","7.15658","0.099536","0.028734","0.000945","Abuta solimoesensis Krukoff & Barneby","12","9.87508","0.205327","0.059273","0.012609"
"1690","Abuta vaupesensis Krukoff & Barneby","2","5.696589","0.002374","0.001679","3.7e-05","Abuta vaupesensis Krukoff & Barneby","2","7.966056","0.180612","0.127712","0.069706","Abuta vaupesensis Krukoff & Barneby","2","7.231623","0.174484","0.123379","0.005669","Abuta vaupesensis Krukoff & Barneby","2","9.951889","0.254063","0.17965","0.075653"
"1691","Abuta velutina Gleason","14","5.696868","0.004629","0.001237","5e-06","Abuta velutina Gleason","14","7.897897","0.272295","0.072774","0.009958","Abuta velutina Gleason","14","7.236392","0.144874","0.038719","0.00081","Abuta velutina Gleason","14","9.851872","0.274843","0.073455","0.010808"
"1692","Anomospermum andersonii Krukoff","3","5.698041","0.002809","0.001622","2.5e-05","Anomospermum andersonii Krukoff","3","7.547216","0.366789","0.211766","0.046471","Anomospermum andersonii Krukoff","3","7.419646","0.062849","0.036286","0.003779","Anomospermum andersonii Krukoff","3","9.356602","0.383726","0.221544","0.050435"
